DATE,GAME_ID,HOME_TEAM_ROUND,AWAY_TEAM_ROUND,PERIOD,POSSESSION_ID,TEAM_ON_OFFENSE,TEAM_ON_DEFENSE,OFFENSE_LINEUP,DEFENSE_LINEUP,AWAY_TEAM,AWAY_SCORE,HOME_TEAM,HOME_SCORE,AWAY_LINEUP,HOME_LINEUP,PRIMARY_PLAY,PICK_ROLL_BALL_HANDLER,PICK_ROLL_MAN,ISOLATION,POST_UP,SPOT_UP,OFF_SCREEN,HAND_OFF,TRANSITION,CUT,OFFENSIVE_REBOUND,OFF_THE_BALL,POINTS_SCORED,MADE2,MISS2,MADE3,MISS3,MADE_FT,MISS_FT,OFF_REB,DEF_REB,TOV,FOUL,LENGTH_OF_POSSESSION,3PT_IN_POSS,FT_IN_POSS,FGM,FGA
2018-04-27,6,2.0,2.0,4,126.0,CSKA Moscow,Khimki Moscow Region,112/115/117/124/183,136/137/142/143/144,CSKA Moscow,79.0,Khimki Moscow Region,68,112/115/117/124/183,136/137/142/143/144,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,0,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,127.0,Khimki Moscow Region,CSKA Moscow,136/137/142/143/144,112/115/117/124/183,CSKA Moscow,79.0,Khimki Moscow Region,68.0,112/115/117/124/183,136/137/142/143/144,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,20.0,1,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,128.0,CSKA Moscow,Khimki Moscow Region,112/115/117/124/183,136/137/142/143/144,CSKA Moscow,79.0,Khimki Moscow Region,68,112/115/117/124/183,136/137/142/143/144,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,1,0,1.0,1.0
2018-04-27,6,2.0,2.0,4,129.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/114/117/124/183,CSKA Moscow,82.0,Khimki Moscow Region,68.0,112/114/117/124/183,136/138/141/143/144,0,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,23.0,0,0,1.0,1.0
2018-04-27,6,2.0,2.0,4,130.0,CSKA Moscow,Khimki Moscow Region,112/114/117/124/183,136/138/141/143/144,CSKA Moscow,82.0,Khimki Moscow Region,70,112/114/117/124/183,136/138/141/143/144,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32.0,1,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,131.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/114/116/117/124,CSKA Moscow,82.0,Khimki Moscow Region,70.0,112/114/116/117/124,136/138/141/143/144,0,0,0,0,0,0,0,0,0,0,1,0,3.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,1,0,1.0,2.0
2018-04-27,6,2.0,2.0,4,132.0,CSKA Moscow,Khimki Moscow Region,112/114/116/117/124,136/138/141/143/144,CSKA Moscow,82.0,Khimki Moscow Region,73,112/114/116/117/124,136/138/141/143/144,4,0,0,1,0,1,0,0,0,0,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,33.0,1,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,133.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/114/116/117/124,CSKA Moscow,82.0,Khimki Moscow Region,72.0,112/114/116/117/124,136/138/141/143/144,1,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,11.0,0,1,0.0,0.0
2018-04-27,6,2.0,2.0,4,134.0,CSKA Moscow,Khimki Moscow Region,112/113/114/116/124,136/138/141/143/144,CSKA Moscow,81.0,Khimki Moscow Region,75,112/113/114/116/124,136/138/141/143/144,0,0,0,0,0,0,0,0,0,1,0,1,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,30.0,0,1,0.0,0.0
2018-04-27,6,2.0,2.0,4,135.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/114/116/124,CSKA Moscow,83.0,Khimki Moscow Region,75.0,112/113/114/116/124,136/138/141/143/144,1,1,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,23.0,1,0,1.0,3.0
2018-04-27,6,2.0,2.0,4,136.0,CSKA Moscow,Khimki Moscow Region,112/113/114/116/124,136/138/141/143/144,CSKA Moscow,83.0,Khimki Moscow Region,77,112/113/114/116/124,136/138/141/143/144,4,0,0,0,0,1,0,0,0,0,1,0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,31.0,0,0,0.0,2.0
2018-04-27,6,2.0,2.0,4,137.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/114/116/124,CSKA Moscow,83.0,Khimki Moscow Region,77.0,112/113/114/116/124,136/138/141/143/144,4,0,0,0,0,1,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1,0,1.0,1.0
2018-04-27,6,2.0,2.0,4,138.0,CSKA Moscow,Khimki Moscow Region,112/113/114/116/124,136/138/141/143/144,CSKA Moscow,83.0,Khimki Moscow Region,80,112/113/114/116/124,136/138/141/143/144,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,0,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,139.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/114/116/124,CSKA Moscow,83.0,Khimki Moscow Region,80.0,112/113/114/116/124,136/138/141/143/144,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,8.0,0,1,0.0,0.0
2018-04-27,6,2.0,2.0,4,140.0,CSKA Moscow,Khimki Moscow Region,112/113/116/117/124,136/138/141/143/144,CSKA Moscow,83.0,Khimki Moscow Region,81,112/113/116/117/124,136/138/141/143/144,10,0,0,1,1,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,1.0,37.0,0,1,1.0,2.0
2018-04-27,6,2.0,2.0,4,141.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/116/117/124,CSKA Moscow,85.0,Khimki Moscow Region,81.0,112/113/116/117/124,136/138/141/143/144,8,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,0,0,0.0,0.0
2018-04-27,6,2.0,2.0,4,142.0,CSKA Moscow,Khimki Moscow Region,112/113/116/117/124,136/138/141/143/144,CSKA Moscow,85.0,Khimki Moscow Region,81,112/113/116/117/124,136/138/141/143/144,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,1,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,143.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/116/117/124,CSKA Moscow,85.0,Khimki Moscow Region,81.0,112/113/116/117/124,136/138/141/143/144,4,0,0,0,0,1,0,0,0,0,1,0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,1,0,1.0,2.0
2018-04-27,6,2.0,2.0,4,144.0,CSKA Moscow,Khimki Moscow Region,112/113/116/117/124,136/138/141/143/144,CSKA Moscow,85.0,Khimki Moscow Region,84,112/113/116/117/124,136/138/141/143/144,9,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,27.0,0,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,145.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/116/117/124,CSKA Moscow,85.0,Khimki Moscow Region,84.0,112/113/116/117/124,136/138/141/143/144,9,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,1,0,1.0,1.0
2018-04-27,6,2.0,2.0,4,146.0,CSKA Moscow,Khimki Moscow Region,112/113/116/117/124,136/138/141/143/144,CSKA Moscow,85.0,Khimki Moscow Region,87,112/113/116/117/124,136/138/141/143/144,8,0,0,0,0,0,0,0,0,1,0,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,15.0,0,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,147.0,Khimki Moscow Region,CSKA Moscow,136/138/141/143/144,112/113/116/117/124,CSKA Moscow,87.0,Khimki Moscow Region,87.0,112/113/116/117/124,136/138/141/143/144,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,25.0,1,0,0.0,1.0
2018-04-27,6,2.0,2.0,4,148.0,CSKA Moscow,Khimki Moscow Region,112/113/116/117/124,136/137/141/143/144,CSKA Moscow,86.0,Khimki Moscow Region,87,112/113/116/117/124,136/137/141/143/144,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0.0,0.0
2018-04-27,6,2.0,2.0,4,149.0,Khimki Moscow Region,CSKA Moscow,136/137/141/143,112/113/117/124/183,CSKA Moscow,87.0,Khimki Moscow Region,87.0,112/113/117/124/183,136/137/141/143,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,0.0
2018-04-27,6,2.0,2.0,4,150.0,CSKA Moscow,Khimki Moscow Region,112/113/117/124/183,136/137/141/143,CSKA Moscow,84.0,Khimki Moscow Region,87,112/113/117/124/183,136/137/141/143,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,0.0
2018-04-27,6,2.0,2.0,4,151.0,Khimki Moscow Region,CSKA Moscow,136/137/141/143,112/113/117/124/183,CSKA Moscow,87.0,Khimki Moscow Region,87.0,112/113/117/124/183,136/137/141/143,0,0,0,0,0,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,1,0.0,0.0
2018-04-27,6,2.0,2.0,4,152.0,CSKA Moscow,Khimki Moscow Region,112/116/117/124,136/137/141/143,CSKA Moscow,87.0,Khimki Moscow Region,88,112/116/117/124,136/137/141/143,9,0,0,1,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,1.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,0.0,Real Madrid,0.0,171/172/173/174/175,100/103/104/107/111,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,9.0,0,0,0.0,0.0
2018-04-27,7,2.0,2.0,1,2.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,0.0,Real Madrid,0,171/172/173/174/175,100/103/104/107/111,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,3.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,2.0,Real Madrid,0.0,171/172/173/174/175,100/103/104/107/111,0,1,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,67.0,1,0,1.0,2.0
2018-04-27,7,2.0,2.0,1,4.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,2.0,Real Madrid,2,171/172/173/174/175,100/103/104/107/111,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,5.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,2.0,Real Madrid,2.0,171/172/173/174/175,100/103/104/107/111,0,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,6.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,2.0,Real Madrid,2,171/172/173/174/175,100/103/104/107/111,0,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,1.0,0.0,40.0,0,1,1.0,1.0
2018-04-27,7,2.0,2.0,1,7.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,4.0,Real Madrid,2.0,171/172/173/174/175,100/103/104/107/111,0,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,0,1.0,2.0
2018-04-27,7,2.0,2.0,1,8.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,4.0,Real Madrid,4,171/172/173/174/175,100/103/104/107/111,3,0,0,0,1,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,21.0,0,0,0.0,0.0
2018-04-27,7,2.0,2.0,1,9.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,4.0,Real Madrid,3.0,171/172/173/174/175,100/103/104/107/111,0,0,0,0,0,1,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,14.0,0,1,0.0,0.0
2018-04-27,7,2.0,2.0,1,10.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,4.0,Real Madrid,5,171/172/173/174/175,100/103/104/107/111,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,0,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,11.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,4.0,Real Madrid,5.0,171/172/173/174/175,100/103/104/107/111,7,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,12.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,3.0,Real Madrid,5,171/172/173/174/175,100/103/104/107/111,0,0,0,0,1,0,0,0,0,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,11.0,0,1,0.0,0.0
2018-04-27,7,2.0,2.0,1,13.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,5.0,Real Madrid,5.0,171/172/173/174/175,100/103/104/107/111,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,18.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,14.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,3.0,Real Madrid,5,171/172/173/174/175,100/103/104/107/111,0,1,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,20.0,0,0,1.0,2.0
2018-04-27,7,2.0,2.0,1,15.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/111,171/172/173/174/175,Panathinaikos Superfoods Athens,7.0,Real Madrid,5.0,171/172/173/174/175,100/103/104/107/111,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16.0,0,0,0.0,0.0
2018-04-27,7,2.0,2.0,1,16.0,Panathinaikos Superfoods Athens,Real Madrid,171/172/173/174/175,100/103/104/107/111,Panathinaikos Superfoods Athens,7.0,Real Madrid,5,171/172/173/174/175,100/103/104/107/111,7,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,17.0,Real Madrid,Panathinaikos Superfoods Athens,100/103/104/107/108,171/173/174/175/176,Panathinaikos Superfoods Athens,9.0,Real Madrid,5.0,171/173/174/175/176,100/103/104/107/108,0,1,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,26.0,0,1,0.0,0.0
2018-04-27,7,2.0,2.0,1,18.0,Panathinaikos Superfoods Athens,Real Madrid,171/173/174/175/176,100/103/104/107/108,Panathinaikos Superfoods Athens,9.0,Real Madrid,7,171/173/174/175/176,100/103/104/107/108,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,23.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,19.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/173/175/176/177,Panathinaikos Superfoods Athens,9.0,Real Madrid,7.0,171/173/175/176/177,103/104/106/107/108,0,0,0,0,0,0,0,0,0,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,17.0,0,1,0.0,0.0
2018-04-27,7,2.0,2.0,1,20.0,Panathinaikos Superfoods Athens,Real Madrid,171/173/175/176/177,103/104/106/107/108,Panathinaikos Superfoods Athens,9.0,Real Madrid,9,171/173/175/176/177,103/104/106/107/108,9,0,0,1,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,1,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,21.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/173/175/176/177,Panathinaikos Superfoods Athens,12.0,Real Madrid,9.0,171/173/175/176/177,103/104/106/107/108,8,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,22.0,Panathinaikos Superfoods Athens,Real Madrid,171/173/175/176/177,103/104/106/107/108,Panathinaikos Superfoods Athens,12.0,Real Madrid,11,171/173/175/176/177,103/104/106/107/108,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,0,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,23.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/173/175/176/177,Panathinaikos Superfoods Athens,12.0,Real Madrid,11.0,171/173/175/176/177,103/104/106/107/108,0,0,0,0,0,0,0,0,0,0,1,0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,13.0,0,0,1.0,2.0
2018-04-27,7,2.0,2.0,1,24.0,Panathinaikos Superfoods Athens,Real Madrid,171/173/175/176/177,103/104/106/107/108,Panathinaikos Superfoods Athens,12.0,Real Madrid,13,171/173/175/176/177,103/104/106/107/108,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,25.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/175/176/177/178,Panathinaikos Superfoods Athens,12.0,Real Madrid,12.0,171/175/176/177/178,103/104/106/107/108,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0,1,0.0,0.0
2018-04-27,7,2.0,2.0,1,26.0,Panathinaikos Superfoods Athens,Real Madrid,171/175/176/177/178,103/104/106/107/108,Panathinaikos Superfoods Athens,12.0,Real Madrid,15,171/175/176/177/178,103/104/106/107/108,1,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,27.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/175/176/177/178,Panathinaikos Superfoods Athens,12.0,Real Madrid,15.0,171/175/176/177/178,103/104/106/107/108,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,14.0,0,0,0.0,0.0
2018-04-27,7,2.0,2.0,1,28.0,Panathinaikos Superfoods Athens,Real Madrid,171/175/176/177/178,103/104/106/107/108,Panathinaikos Superfoods Athens,12.0,Real Madrid,15,171/175/176/177/178,103/104/106/107/108,7,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,29.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/106/107/108,171/175/176/177/178,Panathinaikos Superfoods Athens,14.0,Real Madrid,15.0,171/175/176/177/178,103/104/106/107/108,1,1,0,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,1,30.0,Panathinaikos Superfoods Athens,Real Madrid,171/175/176/177/178,103/104/106/107/108,Panathinaikos Superfoods Athens,14.0,Real Madrid,17,171/175/176/177/178,103/104/106/107/108,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,1,31.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/105/107/108,171/175/176/177/178,Panathinaikos Superfoods Athens,14.0,Real Madrid,17.0,171/175/176/177/178,103/104/105/107/108,4,0,0,0,0,1,0,0,0,0,0,0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,1,0,1.0,2.0
2018-04-27,7,2.0,2.0,1,32.0,Panathinaikos Superfoods Athens,Real Madrid,171/175/176/177/178,103/104/105/107/108,Panathinaikos Superfoods Athens,14.0,Real Madrid,19,171/175/176/177/178,103/104/105/107/108,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,22.0,1,0,0.0,2.0
2018-04-27,7,2.0,2.0,2,33.0,Real Madrid,Panathinaikos Superfoods Athens,103/104/105/107/108,171/174/176/177/178,Panathinaikos Superfoods Athens,14.0,Real Madrid,19.0,171/174/176/177/178,103/104/105/107/108,8,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,2,34.0,Panathinaikos Superfoods Athens,Real Madrid,171/174/176/178/179,103/104/105/108/110,Panathinaikos Superfoods Athens,14.0,Real Madrid,21,171/174/176/178/179,103/104/105/108/110,0,1,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,24.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,2,35.0,Real Madrid,Panathinaikos Superfoods Athens,103/105/106/108/110,171/174/176/178/179,Panathinaikos Superfoods Athens,14.0,Real Madrid,21.0,171/174/176/178/179,103/105/106/108/110,4,0,0,0,0,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,1,0,0.0,1.0
2018-04-27,7,2.0,2.0,2,36.0,Panathinaikos Superfoods Athens,Real Madrid,171/174/176/178/179,103/105/106/108/110,Panathinaikos Superfoods Athens,14.0,Real Madrid,21,171/174/176/178/179,103/105/106/108/110,7,0,0,0,0,0,0,0,1,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,2,37.0,Real Madrid,Panathinaikos Superfoods Athens,103/105/106/108/110,171/174/176/178/179,Panathinaikos Superfoods Athens,16.0,Real Madrid,21.0,171/174/176/178/179,103/105/106/108/110,3,0,0,0,1,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,2,38.0,Panathinaikos Superfoods Athens,Real Madrid,171/174/176/178/179,103/105/106/108/110,Panathinaikos Superfoods Athens,16.0,Real Madrid,23,171/174/176/178/179,103/105/106/108/110,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,30.0,0,0,0.0,1.0
2018-04-27,7,2.0,2.0,2,39.0,Real Madrid,Panathinaikos Superfoods Athens,105/106/108/109/110,171/174/176/178/179,Panathinaikos Superfoods Athens,16.0,Real Madrid,23.0,171/174/176/178/179,105/106/108/109/110,0,0,1,0,0,0,0,0,0,0,0,0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0,0,1.0,1.0
2018-04-27,7,2.0,2.0,2,40.0,Panathinaikos Superfoods Athens,Real Madrid,171/174/176/178/179,103/105/106/108/110,Panathinaikos Superfoods Athens,16.0,Real Madrid,25,171/174/176/178/179,103/105/106/108/110,0,0,0,0,0,0,0,0,0,0,0,0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1,0,1.0,1.0
2018-04-27,7,2.0,2.0,2,41.0,Real Madrid,Panathinaikos Superfoods Athens,103/105/106/108/110,171/174/176/178/179,Panathinaikos Superfoods Athens,19.0,Real Madrid,25.0,171/174/176/178/179,103/105/106/108/110,0,0,0,0,0,0,0,0,0,1,0,1,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.0,0,0,1.0,1.0
